Unnamed: 0,微博用户名,发布时间,微博链接,微博内容,转发数,评论数,点赞数,Unnamed: 9,Unnamed: 10
7025.0,昌邑市融媒体中心,08月19日 09:47,//weibo.com/7731268962/M1J2z3YDm?refer_flag=1001030103_,【愿平安！#重庆涪陵北山坪山火复燃#】8月18日傍晚，重庆涪陵区江北街道所辖山林山火复燃。此前，在各方力量的共同努力下，这一山林的山火一度得到控制。据媒体报道，截至8月18日晚，北山坪仍有明火，扑救过程还在持续，暂无人员伤亡。愿平安！L青春山东的微博视频 ???,0.0,1.0,1.0,131,
7350.0,欧潭融媒,08月19日 09:19,//weibo.com/3947832381/M1IQY3D4C?refer_flag=1001030103_,【愿平安！#重庆涪陵江北街道山火复燃#】今天傍晚，重庆涪陵区江北街道所辖山林山火复燃。昨晚发生山火后，经过市、区消防力量全力扑救，今日7时50分许，江北街道所辖山林山火一度得到有效控制。（人民日报记者刘新吾）  L人民日报的微博视频 ?,1.0,0.0,1.0,118,
7652.0,利津发布,08月19日 10:18,//weibo.com/2420473605/M1Jf1ngPN?refer_flag=1001030103_,#利津县融媒体中心# 【愿平安！#重庆涪陵北山坪山火复燃#】8月18日傍晚，重庆涪陵区江北街道所辖山林山火复燃。此前，在各方力量的共同努力下，这一山林的山火一度得到控制。据媒体报道，截至8月18日晚，北山坪仍有明火，扑救过程还在持续，暂无人员伤亡。愿平安！青春山东的微博视频 ???播放视频L青春山东的微博视频 收起d,2.0,0.0,3.0,159,
7669.0,聚焦定远,08月19日 10:16,//weibo.com/7540262785/M1Jeqtfal?refer_flag=1001030103_,#重庆涪陵山火复燃#【#重庆涪陵区江北街道所辖山林山火复燃# 愿平安！】2022年8月18日傍晚，重庆涪陵区江北街道所辖山林山火复燃。此前，在各方力量的共同努力下，这一山林的山火一度得到控制。 L红星视频的微博视频 ???,0.0,0.0,0.0,111,
8442.0,看临洮,08月19日 15:12,//weibo.com/7020253631/M1LaregKu?refer_flag=1001030103_,【#消防员讲述涪陵山火最新进展#：火场已无明火 正在处置烟点】8月19日，重庆涪陵区荔枝街道火场，红星新闻记者从甘肃森林消防重庆驻防队伍处了解到，目前火场已无明火，但有烟点。今天的任务主要在火场北线一侧对火场进行清理，对周边植物进行增湿，防止发生复燃。#涪陵山火最新进展# @红星视频 L红星视频的微博视频 收起d,0.0,0.0,0.0,157,
8515.0,庆城融媒,08月19日 17:51,//weibo.com/1686650211/M1Md5iA60?refer_flag=1001030103_,【#涪陵市民自发为消防员送物资#】8月18日，重庆涪陵。山火扑救过程中，热心市民们自发为消防员送矿泉水、西瓜、方便面等物资。消防员们辛苦了，希望每次出行都能平安归来！L四川观察的微博视频 ?,0.0,0.0,0.0,95,
8939.0,云南峨山,08月20日 16:40,//weibo.com/1916333694/M1Vaty9yl?refer_flag=1001030103_,【#重庆涪陵南川山火起火原因查明#】重庆4起山火明火先后于8月19日13时、17时，8月20日8时、8时10分被全部扑灭，无人员伤亡。涪陵区起火原因初步查明分别为原住老人烧野蜂包和民用电线在高温大风下断裂起火。南川区起火原因初步分析为干燥枯枝落叶高温自燃和一企业电力专线负荷过大自燃。（华龙网）@红星视频 L红星视频的微博视频 收起d,0.0,0.0,0.0,167,
1311.0,空港融媒,08月21日 06:40,//weibo.com/3469830734/M20FpF3vc?refer_flag=1001030103_,【心疼！#消防员拿着未吃完的面包睡着了#】8月19日，重庆，连续奋战在灭火一线的甘肃森林消防指战员在返程途中疲惫地睡着了，有队员手里还拿着未吃完的面包。他们战高温、斗火魔，不惧苦累、连续战斗，全力守护一方平安。辛苦了，愿每次出警都平安归来！L人民视频的微博视频 ?,0.0,0.0,0.0,132,
1956.0,沾化融媒,08月21日 08:58,//weibo.com/6716483843/M21zv1h7E?refer_flag=1001030103_,【心大！#让3岁女儿独自过马路被撞卷入车底#】重庆一位妈妈带着两个女儿准备过马路，妈妈和6岁的大女儿分别独自走了过去，3岁的小女儿在后面赶紧跑向马路对面。这时一辆轿车开了过来撞倒奔跑的小女孩，孩子当即被卷进车底，幸运的是身上只有一些擦伤。交警表示，驾驶员没有饮酒，小女孩的监护人负本次事故的主要责任。L陕视新闻的微博视频 收起d,0.0,0.0,1.0,164,
2248.0,空港融媒,08月21日 08:40,//weibo.com/3469830734/M21s7zIEv?refer_flag=1001030103_,【巴适得板！#重庆人穿棉袄钻山洞吃火锅#：外面42℃，洞里16℃！】近日，重庆连日高温，巴南区丰盛古镇村民穿着棉袄在山洞里烫火锅，还搭帐篷避暑休息。当地村民说，山洞里常年只有16℃，非常凉快，空间也很大，每年夏天都进去乘凉，今年特别热，他们就组织在里面烫火锅吃。L时间视频的微博视频 ?,0.0,0.0,1.0,143,
