Unnamed: 0,微博用户名,发布时间,微博链接,微博内容,转发数,评论数,点赞数,Unnamed: 9,Unnamed: 10
14709.0,农民日报,08月27日 14:45,//weibo.com/2821669511/M2YpAsjaC?refer_flag=1001030103_,【实拍重庆骑士决战12小时：#山火扑灭后骑手称再有问题我们还来# 】 8月21日晚，重庆北碚区歇马街道发生山火，由于山路不畅 ，众多摩托骑手自发支援火灾前线，引发关注。凤凰网@正面FACE 记录重庆骑士决战火线12小时。#决战山火一线重庆崽有多拼# L正面FACE的微博视频 ?,2.0,1.0,9.0,139,
14894.0,参考消息,08月27日 14:30,//weibo.com/2375086267/M2YjalaB2?refer_flag=1001030103_,【#山火刚扑灭志愿者上山捡垃圾#】26日，重庆缙云山，山火刚被扑灭，许多志愿者又开始排起长队，这次是要奔赴山火扑灭后清理垃圾的“第二战场”。他们拿起帕子、帽子、手套，去山上捡垃圾。网友：#山火后一定会有漫山遍野植树人#！（新华社）L新华社的微博视频 ?,7.0,10.0,133.0,126,
15225.0,中国新闻社,08月27日 15:41,//weibo.com/3604378011/M2YM7vgtM?refer_flag=1001030103_,#消防员没想到在火场能吃到冰棍#【#重庆市民为前方救火人员送冰棍# 消防员：没想到在火场能吃到】近日，重庆多地山火牵动人心，多地消防救援人员驰援。重庆市民熹熹打听到前线太热了，“矿泉水都很烫，所以想吃冰的”。于是她萌生了想给一线救援人员送冰糕的想法。有同样想法的还有圈圈，圈圈最开始是想为大家做饭，但政府和热心市民已经准备了充足的盒饭。两人买好冰棍后，就找骑摩托车的骑士们帮她们送了上去。有消防员表示，“我从来不敢想还可以在火场喝到冰水、吃到冰棍。”（华龙网-新重庆客户端） 收起d,2.0,2.0,16.0,241,
15318.0,中国日报,08月27日 15:31,//weibo.com/1663072851/M2YHWjeA5?refer_flag=1001030103_,【“不存在不存在”！#的哥不让救火归来的志愿者扫码付款#】22日至25日，重庆刘先生参与山火救援志愿工作。26日凌晨结束救火后，他乘坐出租车，因身穿迷彩服且衣服较脏，被司机认出是救火志愿者，不肯收车费。“你们在前方救援，我们在后方支援！”网友：#重庆的哥这句不存在太仗义了#！@重庆广电-第1眼 L重庆广电-第1眼的微博视频 收起d,12.0,6.0,142.0,166,
15325.0,正义网,08月27日 15:30,//weibo.com/1896650227/M2YHxfAdX?refer_flag=1001030103_,#重庆山火扑救全员平安归来#【#重庆山火被扑灭绿色灭火器堆成小山#】截至2022年8月26日，经各方共同努力，重庆市森林火灾各处明火已全部扑灭，无人员伤亡和重要设施损失。灭火结束后，绿色的灭火器被堆成一个个“小山丘”，见证着山城人民的英雄气。网友：人手一个灭火器筑起防火长城！@新华社 L新华社的微博视频 收起d,9.0,3.0,7.0,156,
15410.0,小央视频,08月27日 15:21,//weibo.com/6362632222/M2YDRseBe?refer_flag=1001030103_,【#超1.4万人参与重庆森林火灾救援#】来自应急管理部的消息，截至26日8时30分，经过各方共同努力，重庆森林火灾各处明火已经全部扑灭，全面转入清理看守阶段，没有人员伤亡和重要设施的损失。根据统计，各方面累计投入各级各类救援力量1.4万余人，森林灭火主战装备3100余台（套），直升机10架，及时转移群众680余户1800余人。#这道防火长城坚不可摧# #山火刚扑灭志愿者上山捡垃圾# L央视网科技的微博视频 收起d,2.0,2.0,16.0,208,
15501.0,中国新闻网,08月27日 15:12,//weibo.com/1784473157/M2YAhxjET?refer_flag=1001030103_,#消防员没想到在火场能吃到冰棍#【#重庆市民为前方救火人员送冰棍# 消防员：没想到在火场能吃到】近日，重庆多地山火牵动人心，多地消防救援人员驰援。重庆市民熹熹打听到前线太热了，“矿泉水都很烫，所以想吃冰的”。于是她萌生了想给一线救援人员送冰糕的想法。有同样想法的还有圈圈，圈圈最开始是想为大家做饭，但政府和热心市民已经准备了充足的盒饭。两人买好冰棍后，就找骑摩托车的骑士们帮她们送了上去。有消防员表示，“我从来不敢想还可以在火场喝到冰水、吃到冰棍。”（华龙网-新重庆客户端） #消防员说第一次在救火现场吃冰棍# 收起d,46.0,62.0,1815.0,259,
15722.0,听中国,08月27日 16:37,//weibo.com/1867571077/M2Z8Ibyz4?refer_flag=1001030103_,【#山火刚扑灭志愿者上山捡垃圾#】26日，重庆缙云山，山火刚被扑灭，许多志愿者又开始排起长队，这次是要奔赴山火扑灭后清理垃圾的“第二战场”。他们拿起帕子、帽子、手套，去山上捡垃圾。网友：#山火后一定会有漫山遍野植树人#！（新重庆）L新华社的微博视频 ?,0.0,0.0,12.0,126,
15791.0,新华网,08月27日 16:30,//weibo.com/2810373291/M2Z5SBPpD?refer_flag=1001030103_,#萌娃做志愿者清理山火现场垃圾#【#家长带孩子做志愿者在山火现场清理垃圾# 感谢小小志愿者！】近日在重庆，一位小朋友在家长的带领下来到山火现场清理垃圾，并把垃圾打包进蛇皮袋运送到山下。为可爱的小志愿者点赞！ L新华网的微博视频 ?,222.0,167.0,8537.0,115,
15809.0,人民网,08月27日 16:28,//weibo.com/2286908003/M2Z54q6d6?refer_flag=1001030103_,【#扑救山火晕厥消防员收到胜利消息#】24日凌晨，广东籍森林消防员凌杰在参加北碚山火扑救时，晕厥在火场，送医后被诊断为急性化脓性阑尾炎，这时大家才知道他一直忍着剧痛在坚持灭火。当凌杰从手术台上醒来后，问的第一句话就是火势控制住了吗？“靓仔！我们胜利了。” 26日，队友们给还在病床上的他送来了这个好消息。（人民网重庆频道）O网页链接 收起d,84.0,167.0,1514.0,170,
15833.0,CGTN,08月27日 16:25,//weibo.com/3173633817/M2Z3QtzyO?refer_flag=1001030103_,"【#救火英雄自带中国人的精气神#  致敬每一位参与救援的英雄！】8月26日8时30分，经各方救援力量奋力扑救，#重庆山火各处明火均已扑灭# ，救援全面转入清理看守阶段，无人员伤亡和重要设施损失。致敬逆火而行的英雄，#他们用微光铸起防火长城# ，#这道防火长城坚不可摧# ！ As of the morning of August 26, all visible flames in forests in southwest China's Chongqing Municipality had been extinguished with no casualties or significant infrastructure loss. Several forest fires had broken out in Beibei, Banan, Dazu, Changshou and Jiangjin districts due to the extremely dry and hot weather since August 9. More than 14,000 rescuers as well over 3,100 pieces of firefighting equipment and 10 helicopters were deployed to fight the fire. LCGTN的微博视频 收起d",54.0,0.0,423.0,614,
15943.0,中青报-温暖的BaoBao,08月27日 16:14,//weibo.com/2056394313/M2YZGtuv9?refer_flag=1001030103_,【#重庆龙麻子喜提新车#】近日，重庆娃儿“龙麻子”骑摩托车运物资，为保清醒往头上浇水全网称赞，在重庆山火期间他借钱加油参与救援，这次开到北碚运送物资的“26号车”，是他刚从车队老板手里买来的二手车，连轴折腾下来，车基本已是报废状态，一企业被“龙麻子”的事迹感动，决定送了一辆新摩托给他。#青春礼赞二十大# （南宁广播电视台） L中青报-温暖的BaoBao的微博视频 收起d,3.0,2.0,14.0,186,
16049.0,人民日报海外版-海外网,08月27日 17:50,//weibo.com/3057540037/M2ZCldMe3?refer_flag=1001030103_,【#重庆山火后灭火器堆成小山# 网友：人手一个灭火器筑起防火长城!】截至8月26日，重庆市森林火灾各处明火已全部扑灭，森林火灾救援全面转入清理看守阶段，无人员伤亡和重要设施损失。灭火结束后，绿色的灭火器被堆成一个个“小山丘”，见证着山城人民的英雄气。网友：人手一个灭火器筑起防火长城！#重庆人民被云南森林消防吓到了##这道防火长城坚不可摧#@海客新闻 L海客新闻的微博视频 收起d,6.0,3.0,65.0,190,
16062.0,央视新闻,08月27日 17:48,//weibo.com/2656274875/M2ZBFwENf?refer_flag=1001030103_,【直播探访！#消防员讲述重庆灭火感人瞬间#】近日，重庆多个地方连续发生火灾。甘肃省森林消防总队重庆驻防队伍、四川森林消防、云南森林消防先后调配1000余人驰援重庆，还有多个民间救援力量参与其中。山火扑救难点有哪些？消防队伍采取了哪些措施？现场有哪些感人瞬间？一起了解↓  L央视新闻的微博视频 收起d,269.0,455.0,3224.0,150,
16087.0,中青报-温暖的BaoBao,08月27日 17:45,//weibo.com/2056394313/M2ZAns0BI?refer_flag=1001030103_,【甜！#值守消防员喝到热心群众的冰汤圆#】近日，重庆涪陵，在山火后消防员每日值守，热心群众看到消防员如此辛苦，赶忙送来冰汤圆解暑。消防员的一句“甜”道出了真情#这道防火长城坚不可摧##青春礼赞二十大#  （重庆消防） L中青报-温暖的BaoBao的微博视频 ?,4.0,0.0,16.0,130,
16250.0,环球时报,08月27日 17:30,//weibo.com/1974576991/M2ZuexuI9?refer_flag=1001030103_,【“不存在不存在”！#的哥不让救火归来的志愿者扫码付款#】22日至25日，重庆刘先生参与山火救援志愿工作。26日凌晨结束救火后，他乘坐出租车，因身穿迷彩服且衣服较脏，被司机认出是救火志愿者，不肯收车费。“你们在前方救援，我们在后方支援！”#英雄气既是重庆的更是中国的# L重庆广电-第1眼的微博视频 ?,9.0,19.0,233.0,151,
16346.0,中国日报中文网,08月27日 17:19,//weibo.com/2122109105/M2ZpXu86K?refer_flag=1001030103_,#萌娃做志愿者清理山火现场垃圾#【#家长带孩子做志愿者在山火现场清理垃圾# 感谢小小志愿者！】近日在重庆，一位小朋友在家长的带领下来到山火现场清理垃圾，并把垃圾打包进蛇皮袋运送到山下。为可爱的小志愿者点赞！ L新华网的微博视频 ???,0.0,1.0,11.0,117,
16368.0,中国小康网,08月27日 17:17,//weibo.com/2345597047/M2Zp1gpwy?refer_flag=1001030103_,#致敬重庆山火逆行者##重庆这股英雄气为何引发共鸣##为重庆小伙龙麻子点个赞# L小康杂志社的微博视频 ?,0.0,0.0,2.0,53,
16506.0,中国新闻网,08月27日 18:54,//weibo.com/1784473157/M302ugOpy?refer_flag=1001030103_,【#云南消防员撤离重庆前写便签表达感谢#】27日，参与支援重庆扑救山火的云南省森林消防总队部分队员陆续离渝。离开前，消防员们打扫干净宾馆房间、叠好被子，用便签或信笺写下留言，表达对重庆人民的感谢：“滇渝同心，其利断金”“非常感谢为我们提供舒适的住宿环境，房间很美，被子很暖，谢谢！”“望重庆朋友常来云南做客，祝重庆人民永远无灾，幸福安康”……（记者 钟旖 图/西南大学）#云南森林消防员留下的便签太暖了# 收起d,12.0,21.0,230.0,206,
16541.0,中国网直播,08月27日 18:49,//weibo.com/1884488621/M300slM6p?refer_flag=1001030103_,【太酷了！#带蝴蝶结头盔运送物资的山城女骑士#】8月25日晚，连日的重庆山火被扑灭。97年女孩丑怪是救火山城骑士的一员，她带着红色蝴蝶结头盔，每趟背四五十斤物资，一天运几十趟，累的时候直接枕在椅子上就能睡着。L中国妇女报的微博视频 ?,3.0,3.0,92.0,117,
16605.0,央广网,08月27日 18:43,//weibo.com/1683472727/M2ZXR2HQp?refer_flag=1001030103_,【“不存在不存在”！#的哥不让救火归来的志愿者扫码付款#】22日至25日，重庆刘先生参与山火救援志愿工作。26日凌晨结束救火后，他乘坐出租车，因身穿迷彩服且衣服较脏，被司机认出是救火志愿者，不肯收车费。“你们在前方救援，我们在后方支援！”网友：#重庆的哥这句不存在太仗义了#！@重庆广电-第1眼 L重庆广电-第1眼的微博视频 收起d,0.0,0.0,7.0,166,
16619.0,中国日报网,08月27日 18:41,//weibo.com/2127460165/M2ZXaxR1m?refer_flag=1001030103_,【巾帼不让须眉！#重庆女摩友极力争取扑救山火#】8月26日，@重庆专访 采访志愿者鲁淼淼：我到了之后，说女娃儿就不要上去了。肯定是不服的，但还是要听从安排。后来我换了一个点，把头盔戴起，头发藏起来，最后终于让我拉物资了！网友：#这重庆女娃儿像极了当代花木兰#。 L人民日报的微博视频 ?,8.0,2.0,18.0,143,
16762.0,新华社,08月27日 18:23,//weibo.com/1699432410/M2ZPUc0LO?refer_flag=1001030103_,【#被重庆5天4夜的微博评论戳到了#】重庆山火牵动亿万中国人的心，罕见高温、凶猛山火，都敌不过众志成城。日与夜，山与火，普通又勇敢的人们就像点点微光，构筑起中国人独有的意志长城。“铮铮是骨气，你我皆英雄！”“#明年春天一起去缙云山种树#！”微博网友这些话里满满都是中国力量！ ?,3124.0,933.0,28905.0,139,
16948.0,中国日报,08月27日 18:00,//weibo.com/1663072851/M2ZGKgW10?refer_flag=1001030103_,【巾帼不让须眉！#重庆女摩友极力争取扑救山火#】8月26日，@重庆专访 采访志愿者鲁淼淼：我到了之后，说女娃儿就不要上去了。肯定是不服的，但还是要听从安排。后来我换了一个点，把头盔戴起，头发藏起来，最后终于让我拉物资了！网友：#这重庆女娃儿像极了当代花木兰#。 L人民日报的微博视频 ?,16.0,17.0,187.0,143,
17013.0,未来网,08月27日 19:51,//weibo.com/2409482243/M30pzAfKD?refer_flag=1001030103_,【#被重庆5天4夜的微博评论戳到了#】重庆山火牵动亿万中国人的心，罕见高温、凶猛山火，都敌不过众志成城。日与夜，山与火，普通又勇敢的人们就像点点微光，构筑起中国人独有的意志长城。“铮铮是骨气，你我皆英雄！”“#明年春天一起去缙云山种树#！”微博网友这些话里满满都是中国力量！ ?#消防员说第一次在救火现场吃冰棍# 收起d,17.0,6.0,189.0,160,
17131.0,央广网,08月27日 19:37,//weibo.com/1683472727/M30jMlGwN?refer_flag=1001030103_,【#延时摄影看重庆北碚抢挖山火隔离带#】8月26日8时30分，经各方救援力量奋力扑救，重庆北碚区与璧山区交界火场明火已全部扑灭。在此次森林山火歼灭战中，由志愿者与专业救援力量共同筑就的防火隔离带发挥了重要的作用。跟随镜头一起回看北碚山火隔离带挖掘过程，感受了不起的“中国力量”↓↓（记者刘淳）O延时记录｜争分夺秒 重庆北碚抢挖山火隔离带 L央广网的微博视频 收起d,2.0,0.0,14.0,182,
17202.0,中国新闻社,08月27日 19:27,//weibo.com/3604378011/M30fYt47K?refer_flag=1001030103_,【#云南消防员撤离重庆前写便签表达感谢#】27日，参与支援重庆扑救山火的云南省森林消防总队部分队员陆续离渝。离开前，消防员们打扫干净宾馆房间、叠好被子，用便签或信笺写下留言，表达对重庆人民的感谢：“滇渝同心，其利断金”“非常感谢为我们提供舒适的住宿环境，房间很美，被子很暖，谢谢！”“望重庆朋友常来云南做客，祝重庆人民永远无灾，幸福安康”……（记者 钟旖 图/西南大学） 收起d,1.0,1.0,7.0,189,
17341.0,未来网,08月27日 19:10,//weibo.com/2409482243/M309dfo17?refer_flag=1001030103_,【重庆市民为前方救火人员送冰棍 消防员：没想到在火场能吃到  #消防员说第一次在救火现场吃冰棍#】近日，重庆多地山火牵动人心，多地消防救援人员驰援。重庆市民熹熹打听到前线太热了，“矿泉水都很烫，所以想吃冰的”。于是她萌生了想给一线救援人员送冰糕的想法。有同样想法的还有圈圈，圈圈最开始是想为大家做饭，但政府和热心市民已经准备了充足的盒饭。两人买好冰棍后，就找骑摩托车的骑士们帮她们送了上去。“我们此次来重庆参加灭火作战任务，有很多第一次。#这道防火长城坚不可摧#第一次坐摩托车上山，第一次在火场上吃到了冰棍……”参与重庆森林火灾救援的云南森林消防员柏战说，“这些都是重庆人民无微不至的后勤保障。”网友：#消防员和重庆人民的双向奔赴好暖#~（总台记者李洪淼 张波俊） L央视新闻的微博视频 收起d,3.0,3.0,23.0,347,
17360.0,半月谈,08月27日 19:08,//weibo.com/2318265821/M308cztH3?refer_flag=1001030103_,#山路上热浪里勇敢的心# 【#被重庆5天4夜的微博评论戳到了#】重庆山火牵动亿万中国人的心，罕见高温、凶猛山火，都敌不过众志成城。日与夜，山与火，普通又勇敢的人们就像点点微光，构筑起中国人独有的意志长城。“铮铮是骨气，你我皆英雄！”“#明年春天一起去缙云山种树#！”微博网友这些话里满满都是中国力量！ ???@新华社 收起d,5.0,5.0,91.0,162,
17434.0,参考消息,08月27日 19:00,//weibo.com/2375086267/M304Mmtcl?refer_flag=1001030103_,#萌娃做志愿者清理山火现场垃圾#【#家长带孩子做志愿者在山火现场清理垃圾# 感谢小小志愿者！】近日在重庆，一位小朋友在家长的带领下来到山火现场清理垃圾，并把垃圾打包进蛇皮袋运送到山下。为可爱的小志愿者点赞！（新华网）L新华网的微博视频 ?,18.0,14.0,324.0,119,
17573.0,听中国,08月27日 20:45,//weibo.com/1867571077/M30LsfXHb?refer_flag=1001030103_,【#致敬烈火英雄#！#重庆市民含泪送别云南消防#】8月27日，在重庆市璧山区，当地民众听闻支援重庆扑灭山火的云南消防战士要返程了，便自发来到战士们的必经之路上，送别他们。送别现场，鼓手敲得特别用力，仿佛越用力越能表达对消防战士们的“爱意”。市民们准备了鲜花、土鸡蛋、自家种的葡萄、火锅底料等，往战士们的车上一顿猛塞。“璧山人民感谢你们！”“你们辛苦了！”现场的感谢声不绝于耳。送别队伍中，不少人都红了眼眶。（记者 刘淳）O致敬烈火英雄！重庆市民含泪送别云南消防 L央广网的微博视频 收起d,6.0,1.0,16.0,244,
17631.0,新华日报,08月27日 20:37,//weibo.com/3881380517/M30In7gKS?refer_flag=1001030103_,【最终，#山城的灯光战胜了火光#】“决战山火那一夜，灯光战胜了火光。”摩托大军、志愿群众、消防官兵、武警部队……团结一心，并肩作战，你们辛苦了！#1分钟回顾重庆山火中的泪目瞬间# L人民日报的微博视频 ???,6.0,2.0,36.0,104,
17647.0,央广网,08月27日 20:35,//weibo.com/1683472727/M30HxnlWd?refer_flag=1001030103_,【#致敬烈火英雄#！#重庆市民含泪送别云南消防#】8月27日，在重庆市璧山区，当地民众听闻支援重庆扑灭山火的云南消防战士要返程了，便自发来到战士们的必经之路上，送别他们。送别现场，鼓手敲得特别用力，仿佛越用力越能表达对消防战士们的“爱意”。市民们准备了鲜花、土鸡蛋、自家种的葡萄、火锅底料等，往战士们的车上一顿猛塞。“璧山人民感谢你们！”“你们辛苦了！”现场的感谢声不绝于耳。送别队伍中，不少人都红了眼眶。（记者 刘淳）O致敬烈火英雄！重庆市民含泪送别云南消防 L央广网的微博视频 收起d,12.0,5.0,45.0,244,
17685.0,中国新闻社,08月27日 20:30,//weibo.com/3604378011/M30Frj3XZ?refer_flag=1001030103_,【#重庆山火中的50件小事#】#中国温度#重庆这一波森林火灾的各处明火，终于全部扑灭了。而且，没有人员伤亡和重要设施损失。直面大自然残酷、凶猛的一面，这是一场艰难的搏斗。而“逆行”“伟大”和“英雄气”的宏大叙事，可以被具象化为一个个人，和他们做的一件件闪烁着人性之光的“小事”。O重庆山火中的50件小事 收起d,2.0,2.0,13.0,155,
17687.0,中国青年报,08月27日 20:30,//weibo.com/1726918143/M30Fir9nk?refer_flag=1001030103_,【#热心群众送冰汤圆给消防员解暑#】重庆，成功扑灭山火后，消防员们在过火区域每日值守，严防复燃。天气依旧炎热，有热心大姐心疼蓝朋友们辛苦，便自发送来自家做的冰汤圆来给蓝朋友们解暑降温。（中国消防）#消防员给重庆留下的信好暖# L中国消防的微博视频 ?,15.0,13.0,251.0,125,
17777.0,科技日报,08月27日 20:19,//weibo.com/3515639462/M30APfPlB?refer_flag=1001030103_,【现代版“借东风”！守住一座城】#这道防火长城坚不可摧# 8月25日23时许，重庆北碚缙云山明火被扑灭。因云层稀薄，常规“以水灭火”行不通。而“火攻”的实施，必须处于有利风向！古有“诸葛亮借东风”，今有气象人利用科学仪器，准确预测了“东风”。科技“借东风”，守护一座城！#重庆山火各处明火均已扑灭# @中国气象局 （科技日报记者 付丽丽 唐芳） L科技日报的微博视频 收起d,5.0,1.0,16.0,187,
17789.0,中青报-温暖的BaoBao,08月27日 20:18,//weibo.com/2056394313/M30AEkSNB?refer_flag=1001030103_,【爱在细节中！#消防员离开重庆前把被子叠成豆腐块#】在北碚山火被成功扑灭之后，此次支援重庆救火的云南森林消防总队部分官兵在山下的西南大学暂时驻扎。离渝前，他们把房间整理得干干净净，被子都叠成了“豆腐块”，并用纸笔留下了想对重庆人民说的话。感谢你们，最可爱的人！#消防员住过的房间令保洁阿姨破防##青春礼赞二十大# （第一眼CBG） L中青报-温暖的BaoBao的微博视频 收起d,4.0,1.0,4.0,189,
17811.0,中国新闻社,08月27日 20:15,//weibo.com/3604378011/M30zw5OjB?refer_flag=1001030103_,【#中新网连麦重庆救火志愿者# 一起来听逆行者的故事】重庆多地发生山林火灾后，来自四面八方的救援力量和志愿者们，不惧高温，不分昼夜，逆行上前，用他们的力量守护这座城市。目前，本轮山火明火已全部扑灭。8月27日20:00，@中国新闻网 连麦@摄影周瑄 @二胡行者无疆 @Frank福兰课 @中新社重庆分社 ，一起聊聊那些逆行者们的故事。L中国新闻网的微博视频 收起d,2.0,1.0,2.0,182,
17838.0,人民日报,08月27日 20:12,//weibo.com/2803301701/M30y79ZqO?refer_flag=1001030103_,【最终，#山城的灯光战胜了火光#】“决战山火那一夜，灯光战胜了火光。”摩托大军、志愿群众、消防官兵、武警部队……团结一心，并肩作战，你们辛苦了！#1分钟回顾重庆山火中的泪目瞬间# L人民日报的微博视频 ?,6550.0,2959.0,89995.0,102,
17904.0,中国新闻网,08月27日 20:06,//weibo.com/1784473157/M30vzBIiB?refer_flag=1001030103_,【#重庆山火中的50件小事#】#中国温度#重庆这一波森林火灾的各处明火，终于全部扑灭了。而且，没有人员伤亡和重要设施损失。直面大自然残酷、凶猛的一面，这是一场艰难的搏斗。而“逆行”“伟大”和“英雄气”的宏大叙事，可以被具象化为一个个人，和他们做的一件件闪烁着人性之光的“小事”。 O重庆山火中的50件小事 收起d,127.0,32.0,528.0,156,
18046.0,中国新闻周刊,08月27日 21:46,//weibo.com/1642512402/M31acb3Nc?refer_flag=1001030103_,【最终，#山城的灯光战胜了火光#】“决战山火那一夜，灯光战胜了火光。”摩托大军、志愿群众、消防官兵、武警部队……团结一心，并肩作战，你们辛苦了！#1分钟回顾重庆山火中的泪目瞬间# （人民日报）L人民日报的微博视频 ???,17.0,13.0,186.0,110,
18154.0,央广网,08月27日 21:35,//weibo.com/1683472727/M315FrTGW?refer_flag=1001030103_,【#重庆雄起#！#摄影师镜头里的重庆山火人情#】8月以来，全国出现罕见的极端高温天气，重庆市北碚、巴南、长寿等地先后发生多起森林火灾。截至26日8时30分，经各方共同努力，森林火灾各处明火已全部扑灭。“我们赢了！”重庆这场救火行动取得了最终胜利。英勇无畏的消防战士，奋不顾身的重庆人民，在这个炎热的夏天，他们是了不起的中国人！摄影师们用手里的相机记录下了抗火英雄们英勇无畏的身影。 #重庆是我家不可能不管#（记者?白刁尹）O重庆雄起！摄影师镜头里的重庆山火人情 收起d,4.0,1.0,15.0,234,
18294.0,中国新闻社,08月27日 21:21,//weibo.com/3604378011/M30ZZb5WP?refer_flag=1001030103_,【#网友相约春天去重庆种树#】27日，#中新网连麦重庆救火志愿者#一起聊扑灭山火期间发生的故事。直播过程中，有网友发弹幕表示，“相约春天去（重庆）种树”“重庆雄起！” #山城的灯光战胜了火光# ?,1.0,3.0,71.0,98,
18319.0,环球网,08月27日 21:19,//weibo.com/1686546714/M30ZaEfcm?refer_flag=1001030103_,【最终，#山城的灯光战胜了火光#】“决战山火那一夜，灯光战胜了火光。”摩托大军、志愿群众、消防官兵、武警部队……团结一心，并肩作战，你们辛苦了！#1分钟回顾重庆山火中的泪目瞬间#L人民日报的微博视频 ?,118.0,57.0,624.0,101,
18334.0,中国新闻网,08月27日 21:17,//weibo.com/1784473157/M30YrpwPZ?refer_flag=1001030103_,【#网友相约春天去重庆种树#】27日，#中新网连麦重庆救火志愿者#一起聊扑灭山火期间发生的故事。直播过程中，有网友发弹幕表示，“相约春天去（重庆）种树”“重庆雄起！” ?,15.0,26.0,331.0,85,
18423.0,中国新闻网,08月27日 22:53,//weibo.com/1784473157/M31BDjSbQ?refer_flag=1001030103_,【#山火中全班体育生通宵巡山#：精力过剩睡不着】在@中国新闻网 27日晚的连麦中，@中新社重庆分社 记者钟旖介绍，重庆山火中，她在一处物资集散点遇到了北碚区王朴中学校一个班的高中毕业生。这群“00后”少年都是体育生，自称“夜间小分队”，因为“精力太好睡不着”，他们的任务是熬整个通宵地巡山，搬运物资、背着水箱找火星。当被问到名字时，他们笑称，“我们是好人，做好事不留名！” L中国新闻网的微博视频 收起d,350.0,340.0,14150.0,202,
18463.0,未来网,08月27日 22:48,//weibo.com/2409482243/M31zvvjZz?refer_flag=1001030103_,【#重庆山火扑救9个难忘瞬间#】8月26日，重庆全市火场明火已全部扑灭，但有些瞬间，却将永远铭刻在记忆中。救援人员直面火海，四肢隔着衣物仍被熏黑；消防员灭火间隙倒头就睡，睡姿太让人心疼；骑摩托的志愿者，不分昼夜往返奔波……这就是了不起的中国人！（人民日报）O网页链接 ?,11.0,5.0,46.0,135,
18557.0,法治日报,08月27日 22:34,//weibo.com/2087169013/M31tM1OOv?refer_flag=1001030103_,#山城的灯光战胜了火光#【#回顾重庆山火中的泪目瞬间#】近日，重庆多地山火牵动人心，多地消防救援人员驰援。“决战山火那一夜，灯光战胜了火光。”摩托大军、志愿群众、消防官兵、武警部队……团结一心，并肩作战，你们辛苦了！#被重庆5天4夜的微博评论戳到了#晚安！via.人民日报 L人民日报的微博视频 收起d,6.0,3.0,51.0,151,
18596.0,人民网,08月27日 22:30,//weibo.com/2286908003/M31s07tDG?refer_flag=1001030103_,【#消防员每小时徒步巡山为防山林复燃#】重庆，山火已灭，但蓝朋友的任务还未完全结束。为了防止山林复燃，消防员需继续坚守72小时，每隔一小时就要徒步巡山检查一次。这条路已熟悉的不能再熟，但是依旧不敢有丝毫大意～辛苦了！@中国消防 L中国消防的微博视频 ?,47.0,79.0,656.0,126,
18597.0,参考消息,08月27日 22:30,//weibo.com/2375086267/M31rZvQRh?refer_flag=1001030103_,【最终，#山城的灯光战胜了火光#】“决战山火那一夜，灯光战胜了火光。”摩托大军、志愿群众、消防官兵、武警部队……团结一心，并肩作战，你们辛苦了！#1分钟回顾重庆山火中的泪目瞬间# （人民日报）L人民日报的微博视频 ?,21.0,11.0,160.0,108,
18603.0,听中国,08月27日 22:29,//weibo.com/1867571077/M31rAoSvE?refer_flag=1001030103_,#重庆是我家不可能不管#【#摩托上不去的地方骑手徒步负重前行#】8月26日，重庆北碚山火救援现场，一名摩托车手志愿者试图骑车冲上山坡运送物资，无奈山坡太过陡峭，摔倒在地，他起身后二话没说，将车丢在一旁，继续背着物资往山上爬去。（记者白刁尹）O图片故事｜摩托车上不去的地方 他们徒步负重前行 ?,1.0,0.0,11.0,146,
18665.0,央广网,08月27日 22:20,//weibo.com/1683472727/M31ofuSfN?refer_flag=1001030103_,#重庆是我家不可能不管#【#摩托上不去的地方骑手徒步负重前行#】8月26日，重庆北碚山火救援现场，一名摩托车手志愿者试图骑车冲上山坡运送物资，无奈山坡太过陡峭，摔倒在地，他起身后二话没说，将车丢在一旁，继续背着物资往山上爬去。（记者白刁尹）O图片故事｜摩托车上不去的地方 他们徒步负重前行 ?,2.0,2.0,42.0,146,
18900.0,中国新闻网,08月27日 23:51,//weibo.com/1784473157/M31Z1Bl3v?refer_flag=1001030103_,【#防火长城摄影师首谈山火救援感受#：灾难片里都是逃命，重庆人却向着山火跑】#防火长城摄影师首谈拍摄感受#在27日晚与@中国新闻网 的连麦中，航拍“防火长城”的@摄影师周瑄 说，场面和以往看的灾难大片完全不同，电影里人们都是在逃跑，重庆正好相反，人民都是往有火的地方跑，去救火、送物资。他说，无人机飞上去后，他看到的场面震撼到让人起鸡皮疙瘩。 L中国新闻网的微博视频 收起d,267.0,113.0,4585.0,187,
18984.0,人民日报,08月27日 23:38,//weibo.com/2803301701/M31TKddFj?refer_flag=1001030103_,【#你好，明天#】夹道送别、硬核投喂、敬礼致意……重庆当地群众自发送别灭火英雄。这火辣辣的热情，让人“笑着笑着就感动了”。扑灭山火，英勇无畏不惜力；感佩英雄，愿倾所有献真心。这是温暖的相遇，也是美好的相拥，有这样的双向奔赴，有什么困难不能跨越？L人民日报的微博视频 ?,841.0,1263.0,9458.0,134,
